anti	10893	7
antibiot	23811	3
antibodi	12621	5
anticip	9264	19
anticipatori	24326	4
anticompetit	31528	1
anticounterfeit	15735	2
antid	32099	1
antidepress	12588	1
antidilut	32701	1
antidot	28306	19
antigang	32073	1
antiglobulin	23853	1
antigua	11358	3
antihistamin	29598	1
antihuman	16424	1
antinozzi	18878	2
antipathi	32734	1
antiprocedur	32176	1
antiqu	2591	14
antiqua	3809	1
antiquarian	10264	2
antirab	32271	1
antiracist	8770	3
antiretrovir	29431	1
antitrust	9193	20
antoin	18880	4
antoinett	32379	1
anton	9768	4
antonacci	16161	5
antonello	18882	2
antonia	21002	1
antonieta	7889	3
antonimi	30263	1
antonin	1647	5
antonino	21907	2
antonio	18157	15
antoniu	18731	2
antonnaci	16340	1
antérieur	31851	1
anu	8635	4
anual	30245	2
anujanaa	27409	1
anunciar	31557	1
anuradha	8633	3
anuszkiewicz	16219	1
anuual	10742	2
anwar	18885	2
anxieti	7282	11
anxiolysi	23482	2
anxiou	15222	1
anxious	10574	1
anya	21806	3
anybodi	15661	2
anyconnect	13172	1
anydisciplin	5875	1
anymor	11388	6
anyon	5595	51
anyth	1585	59
anytim	11324	2
anyway	13108	4
anywher	1837	32
anzaldua	24188	1
aod	5581	1
aoki	29492	2
aol	25566	1
aon	6153	8
aono	18887	3
aortlieb	27247	1
août	33198	2
ap	3399	28
apa	9507	4
apaaccr	9517	1
apach	9821	5
apar	10445	1
aparec	18888	2
apart	2053	76
apartheid	32434	1
apartmentsin	10423	1
apartmentsloop	10411	2
apasionado	30842	1
apayson	25289	1
apb	23945	1
apd	17328	1
apel	18889	2
apertura	30808	2
apex	26445	1
aph	27522	1
apheresi	23847	1
aphrodit	27551	1
api	9078	3
apida	7394	2
apk	23947	1
aplicación	30987	1
apm	14455	3
apn	29663	1
apocalyps	32598	1
apocalypt	10517	1
apoge	32689	1
apolinar	18890	2
apollo	24911	15
apolog	18062	6
apoorva	22695	2
aportacion	29966	1
aportación	31565	1
aposs	23588	1
apost	18892	1
apostil	12895	1
apostl	24974	3
apostol	7620	8
apostolado	29971	2
apostolat	29974	2
apostolica	33127	1
apostoliqu	31081	2
apostolopoulo	18893	1
apostolova	26007	2
apostólica	30468	2
apotr	30724	1
apoyo	17613	1
app	1215	52
appalachian	29740	1
appar	16509	7
apparatu	32859	1
apparel	15374	4
appcar	12205	1
appeal	5352	432
appear	20	3418
appearon	33540	1
appel	2392	36
appeltuin	24731	1
append	25601	1
appendic	29980	2
appendix	29597	3
appet	13819	3
appetit	13817	3
appl	5140	18
applaud	16997	5
applaus	23578	1
appleg	17576	1
applese	27439	1
appleton	18328	1
appletre	24832	1
appleunderstand	10018	1
appli	132	1823
applianc	8140	8
applic	71	2069
applicantsfaculti	4238	457
applicantsvisit	11334	1
applicationfaculti	5696	3
applicationfor	10021	1
applicationpleas	4632	2
applicationsgain	10051	1
applicationsgeograph	26184	1
applicationshealth	26185	1
applicationshospit	26186	1
applicationshow	9844	1
applicationsimag	26187	1
applvienna	27841	1
applyadmit	4665	19
applyaft	4664	20
applyauditionart	8368	1
applyauditioncomedi	13546	1
applycomplet	26143	1
applycurr	6363	3
applydirect	8501	1
applyinterviewcostum	13897	2
applyinterviewplaywritingproject	14395	1
applyinterviewproject	14615	1
applyinterviewscen	14624	1
applyinterviewsound	14643	2
applyinterviewstag	14647	1
applyinterviewtheatr	14743	3
applyprogram	6367	3
applysubmit	4629	2
applyth	24376	1
applytheatr	14742	1
applyto	4658	1
appmobil	7428	1
appoint	1302	184
appointe	7956	1
appointmentif	10431	1
appointmentshealth	29350	3
appointmentsschedul	10273	1
appointmentsy	10278	1
appointmentwhi	5641	4
apport	29988	1
apportion	23615	2
appoutlook	7426	1
apprais	6320	21
appreci	4810	82
apprehens	16787	2
apprentic	9784	9
apprenticeship	9785	3
approach	526	263
approachabstract	28156	1
approachhow	9824	1
approachth	26342	1
approb	30885	1
appropri	3247	96
approuv	30343	1
approv	1098	162
approvalpoliciesformsresearch	6169	2
approx	12168	1
approxim	2761	50
appstor	5143	1
apptak	5137	1
apr	1219	1226
aprc	6185	3
aprcclassroom	3236	20
apress	10023	2
apricot	28539	1
april	777	929
aprilwint	24377	1
aprilyn	23311	2
aprobado	30340	1
aproximación	31196	1
aprè	30690	2
apt	10452	3
aptitud	9087	4
apv	23948	1
apvc	30015	1
apw	23957	1
apéndic	29959	1
apôtr	31158	1
aquarium	8542	5
aquat	8176	4
aquatint	24013	1
aqueou	23976	1
aquina	31573	2
ar	2571	9
arab	1805	58
arabella	28755	3
arabia	12045	2
arabian	2622	2
arac	22447	2
arad	27599	1
aragon	15157	1
aragoné	18896	3
aragón	18895	2
araiza	18899	1
arakawa	29212	2
aram	20502	10
aramid	26153	1
arana	18900	2
aranda	18936	2
aranson	18901	2
arasin	26248	1
arb	13779	5
arbaugh	27013	1
arben	16197	1
arbin	13903	1
arbit	24322	1
arbitr	15931	10
arbitrag	32349	1
arbitrari	31786	2
arbitrarili	3865	1
arbor	8453	6
arboretum	9061	2
arc	11448	13
arcad	28257	1
arcadia	28416	4
arcan	15069	1
arcgi	12161	4
archaelog	27530	1
archaeol	27593	1
archaeolog	8073	20
archaeologist	10956	7
archaic	16748	1
archbishop	2015	3
archdioces	2921	7
archdiocesan	2452	1
archeolog	8065	5
archer	1961	6
archetyp	23999	3
architect	7919	19
architectur	1791	78
architecturehaa	13622	1
architectureinterdisciplinari	18430	3
architecturethi	9689	1
architectureunderstand	9885	1
archiv	1314	2045
archivealumni	12242	1
archivesbackpag	10156	2
archivesdepaul	18677	1
archivesfaculti	7311	1
archivesmass	7231	2
archivessign	4891	17
archivesspeci	7119	1
archivestechn	12638	3
archivist	18256	2
archéologi	27596	1
arcu	6832	1
ardent	30001	1
arditti	1777	23
ardlan	20913	2
ardyth	19926	1
are	5624	2
area	250	880
areact	18613	2
areacurr	5768	12
areascomput	8803	2
areasconsultingdatabas	14325	1
areascurr	6358	3
areasget	7179	2
areasnetwork	14549	1
areasservic	6916	2
arena	1683	56
arenaceremoni	5680	3
arenadepaul	4910	1
arend	27347	1
arendt	18902	3
aresattendancechecklistclass	13216	2
aretha	24716	1
arezzo	25547	1
argelia	31579	1
argentin	30093	1
argentina	8254	6
argonn	9485	6
argosi	6024	2
argu	8792	29
arguabl	10496	3
arguel	29704	1
argument	896	47
argyl	28763	2
ari	20346	6
aria	2575	9
ariana	11549	1
aric	23219	1
arichavala	16224	1
ariel	10971	12
arien	18904	2
arima	18905	4
aris	1725	22
aristotelian	27767	2
aristotl	14606	5
arizaga	18906	3
arizmendi	18907	2
arizona	14711	17
arizonaimmers	26388	1
arjun	22203	2
ark	31589	2
arkadi	25462	1
arkadiusz	23399	2
arkansa	7706	4
arkin	24166	1
arkit	9125	2
arkush	15386	1
arkwright	9092	1
arla	12433	1
arlen	27816	1
arlin	18747	1
arlington	7571	3
arliss	29021	1
arm	2184	54
armada	19929	2
armageddon	15197	2
arman	33635	1
armand	19422	2
armando	10999	5
armato	25754	2
armatur	23905	1
armbrust	14674	1
armendariz	18239	2
armenta	18909	2
armi	2100	15
armitag	18910	2
armond	19693	3
armori	2182	10
armour	11872	15
armstrong	17101	2
arn	7951	1
arni	28487	1
arnold	4991	17
arnot	18911	2
arocho	18912	2
aroma	28960	1
aron	18914	3
aronov	25463	1
aros	17770	2
around	658	269
arous	24246	1
aroutiunian	18915	4
arp	16384	2
arquimbau	18917	2
arr	12132	1
arrang	2409	74
array	1499	43
arrest	15700	10
arri	4135	2
arrigo	18918	2
arriola	18919	2
arriv	2006	54
arrive	31132	1
arrog	30599	1
arrom	18921	2
arrow	9387	4
arroyo	18922	2
arrt	23758	1
arruela	16844	2
arsanault	8904	1
arshagouni	18923	2
arso	18924	2
arson	17254	2
art	168	2840
artadia	2932	1
artal	28565	2
artand	14235	1
artec	24885	1
arthaa	13618	1
arthi	22206	2
arthriti	29465	1
arthroplasti	23484	4
arthropod	32356	2
arthur	2233	19
articl	826	238
articlesbook	27274	2
articlesbooksbook	27324	9
articlesmiscellan	27141	2
articul	1092	56
artifact	9064	17
artific	27176	3
artifici	3153	86
artisan	9897	2
artist	673	270
artista	29924	1
artistri	396	12
artistth	8389	1
artl	3909	1
artmak	23974	1
artmuseum	6481	5
artri	24623	1
artscostum	12111	15
artsdublin	18628	1
artsfest	7767	2
artsground	18384	1
artshar	11211	1
artshom	4129	2
artstheatr	12119	15
arturo	11424	11
artwork	2876	22
artículo	31003	2
aruaco	31189	1
aryeh	21786	2
aryl	32634	1
arzat	18926	2
arzel	17842	18
arzhaeva	25987	2
asa	17329	2
asahi	25365	1
asalzen	18078	3
asamblea	29856	2
asap	3375	4
asarta	27016	1
asatiani	12793	1
asaybrigham	27844	1
asbesto	17409	1
asc	12475	1
ascap	18418	1
ascens	31606	1
ascensión	31523	1
ascent	33620	1
ascertain	17626	4
aschrock	12864	1
ascrib	10898	2
asesor	30467	2
asesora	30811	1
ash	33088	1
ashbi	11132	3
ashcroft	29826	2
ashevil	25468	1
ashford	8779	1
ashgat	27469	2
ashish	25935	1
ashle	12863	3
ashley	4498	26
ashlyn	28307	24
ashman	18928	1
ashmor	15983	3
ashok	26502	2
ashton	13368	4
asi	18929	3
asia	2485	30
asian	166	57
asid	11540	6
asignor	12959	1
asik	16603	1
asil	11125	2
asilomar	26022	1
asim	22224	1
asimo	33643	1
asistent	31285	1
asiático	31955	1
ask	1188	403
asl	23860	2
asleep	15164	1
asm	33321	1
asma	18931	2
asociacion	31046	2
asociación	30018	2
asolo	28450	1
asor	16938	2
asp	1230	3
aspect	1543	133
aspecto	31058	1
aspen	13427	15
aspir	4056	52
ass	27717	4
assassin	24282	5
assault	925	24
assembl	4729	24
assemblag	24007	3
assemble	30266	1
assemblé	29859	2
assert	8730	15
assess	1706	202
assesseur	30788	1
assessmentsess	5866	4
assessmentsstud	13226	2
assessmentweb	8807	2
assessor	8053	2
asset	2778	41
assetestablish	5907	4
assign	3297	130
assigne	31725	1
assignmentsassess	6569	1
assignmentscr	6570	1
assignmentsresid	10420	1
assignmentsspeci	18672	1
assignmentswhi	18670	1
assimil	23870	2
assist	260	759
assistancedepaul	1112	19
assistantcclin	12650	1
assistantekrau	6064	2
assistantship	4728	50
assistantsus	10003	1
assistantteastham	12653	1
assistantverifi	13211	1
assn	31443	2
assoc	27636	1
associ	1417	629
associationa	3436	1
associationaltern	1858	11
associationamerican	10149	2
associationanni	10151	2
associationdevelop	7649	1
associationspeech	1920	7
associationstud	27268	6
associazion	25259	1
associação	24409	1
assort	15142	6
assum	2049	46
assumpt	5788	16
assur	2783	36
assurancemajor	9988	1
astair	30029	1
astanto	18757	2
asterisk	7242	4
asthma	15345	2
astonish	28530	4
astonrep	33922	1
astor	25389	1
astoria	11980	2
astrid	22884	2
astrolog	15220	1
astronaut	15929	2
astronom	15818	3
astronomi	8304	7
astrophysicist	9618	1
astroturf	28882	1
astut	18305	1
astyanax	31948	1
asu	33813	1
asuncion	19995	2
asunción	18934	2
asylum	9600	44
asymmetr	26756	1
asymmetri	29398	1
asymptomat	31533	1
asynchron	10103	16
asztalo	18937	2
at	10360	2
ata	10274	4
atallstateamazonbmo	8835	3
atcarbin	14149	1
atchison	31914	1
atd	9015	2
ate	15781	4
atf	14000	1
athanaeum	28679	3
athanasio	21967	1
athelt	13360	1
athenaeum	17859	10
athenahealth	8575	1
atherton	18938	2
athlet	190	467
athletic	24162	1
ati	33366	1
atiba	27477	1
atichi	18359	1
atienza	18939	1
atilano	20009	2
atkin	32364	1
atkinson	18941	2
atl	8947	1
atla	24470	1
atlant	9410	9
atlanta	11677	12
atlanti	33552	1
atlasesmarket	10136	2
atm	15129	3
atmospher	1458	29
atom	14358	7
atop	17014	2
atpn	33421	1
atqu	30257	1
atre	20902	1
atrewart	12881	1
atrium	1697	7
atroc	2647	2
atrophi	33104	1
atsuko	22475	2
atta	13351	4
attach	2251	26
attack	8818	18
attain	1415	23
attainmentbrand	6726	3
attainmentcaa	6354	3
attainmentenrol	6721	3
attempt	3979	49
attend	671	426
attendanceimport	4719	9
attendancepay	3271	12
attende	1617	29
attendedth	9910	2
attendeesdonorsgener	27832	1
attent	1048	103
attenu	23773	3
attest	24638	3
attila	19208	2
attir	27402	4
attitud	7605	24
attn	6934	3
attorney	2336	195
attract	3165	67
attribut	147	31
attrit	18666	1
atwood	24343	3
atyp	33116	1
au	18942	5
aub	29885	1
aubo	33358	1
auckland	17667	1
auction	2582	14
auctor	6801	1
audac	13146	2
audaci	26939	1
audienc	2135	99
audiencesbrand	6675	2
audiencia	31599	1
audio	2638	74
audiobook	27122	5
audioimag	1252	49
audiotre	11691	1
audiovisu	6300	8
audit	685	102
auditingsampl	13539	1
auditionsfinanci	18409	3
auditionsregion	18413	3
auditor	8036	8
auditorium	2177	9
auditsampl	18084	2
audr	23723	1
audrey	18017	43
audrina	25342	1
audtion	29156	1
auerbach	18944	2
aug	11996	6
augment	4176	24
augmenteddesign	4180	1
augsburg	33753	1
augu	6815	1
august	2071	876
augusta	13961	5
augustana	12486	1
augustin	18945	5
augustu	24098	1
augustín	21431	3
aujourd	30679	2
aukland	17490	1
aulenta	7044	1
aulnoi	33129	1
aumoni	30033	1
aumônier	32247	1
aunt	29142	1
auprè	29975	1
aura	24605	1
aural	8265	1
aurelio	10116	3
aurich	25988	2
aurora	16881	10
ausl	9700	1
auspic	25146	3
auspici	32730	1
austen	8167	7
auster	29375	1
austin	7248	29
australi	30964	1
australia	3068	24
australian	16335	3
austria	7751	5
austrian	8207	2
ausubel	18947	2
auteur	24090	1
authent	1001	45
author	2824	269
authori	9649	1
authoriarian	32692	1
authoringelectroacoust	25583	1
authorit	18259	3
authoritarian	32923	2
authoritymand	1025	10
authorship	2910	7
authorshipabstract	27882	1
authorstrateg	4892	17
authorsuggest	4897	17
authoship	32402	1
autism	4543	9
auto	5262	9
autobiograph	24264	1
autobiographi	13517	10
autocephal	30034	2
autochton	29976	1
autodesk	32764	1
autoethnograph	29468	1
autograph	7517	4
autoimmun	29734	1
autoinjector	29430	1
autom	9363	48
automat	2753	96
automata	14404	2
automobil	7040	10
automot	5347	4
autonom	8141	5
autonomi	7372	8
autoplay	18050	1
autopsi	4361	2
autor	25561	1
autori	25266	1
autoridad	30989	1
autorit	33155	1
autr	30036	2
autri	18245	1
autrich	19904	2
autrichienn	31043	1
autumn	3348	55
autónoma	18637	1
auvil	18948	2
aux	30040	4
auxiliari	2040	4
ava	30701	1
avaiat	11078	3
avail	913	1719
availablefaculti	10670	8
aval	13033	1
avalon	25014	1
avance	31100	1
avant	32115	1
ave	5303	95
avec	30203	3
avechicago	12030	3
aveng	32366	1
avent	30043	2
aventur	30928	1
aventura	30958	1
avenu	2068	166
avenuechicago	7482	6
avenueroom	6246	16
averag	262	92
averi	4524	17
avers	26767	5
avert	17568	2
avi	33117	1
avian	29719	2
aviat	1747	70
avid	15127	14
avignon	18949	2
avihay	17513	1
avila	18950	3
avilé	9490	1
avin	31608	1
aviv	17510	1
avo	24857	1
avoesto	24859	1
avoid	4726	51
avolini	27205	2
avondal	29606	1
avot	32554	1
avow	29065	1
avp	9441	2
avr	33173	1
avraham	18952	2
avril	30965	2
aw	9942	4
await	3406	17
awak	11728	1
awaken	7226	14
awar	1506	91
award	159	698
awardaaron	12270	1
awardclass	17194	1
awarddepaul	4920	1
awarde	16160	2
awardfor	12264	1
awardjourn	12241	1
awardp	12754	1
awardprad	12271	1
awardprofessor	4917	1
awardsagif	6181	2
awardsapplic	6948	10
awardsbig	12272	1
awardsdis	12752	1
awardsjourn	12259	1
awardslincoln	12753	1
awardsmulticultur	12751	1
awardsorient	6327	1
awardsp	3625	127
awardsscholarship	33586	1
awardsstartup	12412	4
awat	28804	3
away	1455	102
awe	29138	2
awesom	11488	11
awestrin	14778	1
awestruck	15865	1
awhil	10487	1
awri	16235	3
ax	25489	1
axelrod	18954	2
axial	23772	1
axita	21988	1
aya	10962	2
ayala	4854	1
ayanna	17942	22
ayco	26720	1
ayer	17932	46
ayesha	18886	2
aylesworth	11262	7
ayr	28498	1
ayuda	33157	1
ayudar	30229	1
az	10127	2
azadi	18955	2
azam	20915	2
azamorsk	29239	1
azar	17929	12
azcárat	18957	2
azerbaijani	33576	1
azicri	18959	2
aziza	17933	16
aznavoorian	24861	1
aznavoorianchamb	14457	1
aztec	24076	2
azucena	20149	2
azuka	8932	1
azul	31322	1
azur	7458	2
azusa	33940	2
azza	20776	1
aérea	31252	1
año	29855	2
b	1479	230
ba	3099	273
bab	29048	1
baba	29400	1
babbo	18960	2
babe	11833	8
babi	10567	20
babiarz	18961	1
babiez	18962	1
babiy	28259	2
babysitt	15704	2
bac	10398	3
baca	18963	2
baccalaur	2490	40
bacevich	27374	1
bach	12344	11
bachauer	25464	1
bachelor	2037	419
bacher	18965	2
bachmann	18966	1
bacillu	26064	2
back	694	415
backbon	13737	5
backburn	32997	1
backdrop	11852	4
background	552	1325
backhau	11307	557
backlash	29952	2
backlog	26760	1
backman	26122	2
backpack	16788	2
backstab	27032	1
backstag	4472	33
backstori	27635	3
backup	10096	4
backward	13356	4
backyard	3585	4
bacol	18967	2
bacon	18968	2
bacteria	23799	2
bacteriolog	23812	1
bad	5913	26
bada	10399	3
badar	26155	1
bade	18970	2
badel	18971	1
bader	11122	4
badg	26884	3
badger	16804	1
badm	13843	1
badman	24764	1
badminton	7442	1
badowski	9453	2
badu	18174	1
bae	32800	1
baehl	18973	2
baenzig	15587	1
baer	18974	2
baeverstad	18975	1
bag	5684	22
bagar	18976	2
bagb	10397	1
bagdad	18978	2
bagensto	27819	2
baggag	33028	1
baggesen	15227	1
baghdad	17616	2
bagnold	29115	1
bagram	32368	1
bahama	11360	2
bahow	18979	1
bahrain	2620	6
bahrainsinc	33550	1
baifa	10396	1
baig	25940	2
bail	16425	3
baile	31790	1
bailey	17202	7
bailiff	16674	1
bailment	33765	1
bainbridg	7123	1
bairbrigham	27846	1
baird	18980	2
baisch	17913	15
bajjali	27569	1
bajo	32242	1
bakari	17943	22
bake	12882	3
baker	3767	14
bakeri	10547	2
bakersfield	28512	1
bakhtin	32975	1
bakker	18982	1
bala	16236	2
balachand	26048	1
balanc	1477	86
balanceleav	6952	10
balasubramanian	18984	2
balbarin	18986	2
balbo	2388	31
balboa	803	3
balcom	18314	10
bald	10588	1
balderston	24889	2
balderstoncellosbald	14459	1
baldi	18987	2
baldu	18988	2
balducci	29943	1
baldwin	17822	60
bale	18989	1
balesteri	16689	1
balf	18990	2
balfour	32372	1
balganeshunivers	27851	1
bali	33064	1
balil	16741	3
balilesa	27429	2
balkan	2648	2
balkin	27632	1
ball	2580	20
ballad	14725	2
ballard	18992	2
ballcourt	24071	1
ballet	24751	5
ballist	32331	1
balloon	9614	9
balloonsat	30048	2
ballot	7645	5
ballroom	2652	2
balm	29607	1
balogh	18023	58
balsavich	26874	1
balsi	32759	1
balt	25762	3
baltic	27053	3
baltimor	14716	10
bam	18132	1
bambauer	18994	2
bamiyan	27532	1
bamshad	8843	22
ban	15591	13
banaga	18995	2
banal	31625	1
banana	8761	1
banc	15649	2
band	4407	44
bandido	33953	2
bandlead	24603	1
bandstra	18997	2
bandurovych	18998	2
bandwidth	33419	1
bane	19000	2
banff	24739	3
bang	11063	3
bangalor	19001	3
banghart	19003	2
bangkok	2782	2
bangla	33575	1
bangura	6054	3
banish	31609	2
bank	1109	111
bankdeloittefacebookg	8836	3
banker	2682	4
bankingacadem	10467	6
bankinglif	10461	6
bankjp	13981	1
bankowski	840	3
bankrachael	27182	2
bankrupcti	30825	1
bankruptci	23598	6
bankworld	10260	2
banner	2482	222
bannersacadem	5706	3
bannon	15877	3
banqu	15459	4
banquet	6603	3
banta	31389	1
bantam	27059	1
bap	3101	11
bapcpa	30049	1
baptism	16105	2
baptist	7779	3
baquet	153	13
bar	1611	139
barabstract	28196	1
barack	3780	6
baraka	23687	1
barakat	27527	1
baran	26276	1
barananeta	26275	1
barancik	19004	2
barasch	18150	1
barat	2653	3
barb	15652	3
barba	19005	2
barbacil	22378	2
barbado	11361	3
barbara	9444	408
barbarian	28607	2
barbecu	11280	12
barbel	32957	1
barber	4869	5
barbi	28050	1
barbier	25299	1
barbosa	19006	4
barboza	19010	2
barbri	15848	1
barbuda	11359	2
barbudaaustraliabahamasbarbadosbelizecanadadominicafijigrenadaguyanairelandjamaicamarshal	12035	1
barcelona	10831	5
barco	19012	2
barcod	12682	3
barcroft	31788	1
bard	19013	2
bare	15410	3
barefoot	29113	1
bareital	15322	1
barenboim	24813	10
bargain	16537	7
bargemus	24897	1
bargher	19014	1
barhop	31518	1
bari	16343	1
baria	19015	2
barich	19016	2
barilla	19017	2
bariton	18137	1
barkan	27587	1
barker	9207	4
barla	33449	1
barlow	24485	1
barn	1828	25
barnabe	19018	2
barnabi	18182	1
barnea	10963	2
barnescoordin	7378	1
barnet	19019	2
barnett	19020	8
barney	19021	2
barnotificationsprofilerubricsself	13225	2
baron	7174	3
baroqu	13864	10
barr	12934	3
barrack	2106	1
barratri	31612	1
barrel	6433	6
barren	2654	5
barret	18925	2
barrett	10770	5
barri	2517	22
barricad	17782	1
barrier	3921	41
barring	32485	1
barrington	14442	4
barrist	16867	1
barro	19023	2
barron	24675	15
barrymor	29015	1
barsanti	16367	1
bart	24926	1
barth	33286	1
barthel	19025	1
bartholomew	23194	1
bartku	27166	2
bartlett	19026	4
bartolomeo	21659	2
bartolomé	21658	1
bartoloni	19027	1
barton	27859	1
bartosik	29251	1
bartowunivers	27854	1
bartram	19308	2
bartsch	31266	1
bartuch	13399	4
bartz	24665	1
bartzi	15293	1
bartòk	12359	1
baryon	29937	2
basal	32481	1
base	1327	1493
basebal	2028	12
basecamp	14190	1
basel	8891	1
baselin	15721	3
baseman	19028	2
basement	14944	3
basham	19029	2
bashaw	27521	1
bashir	26087	2
bashkortostan	25387	1
basi	1148	181
basic	319	155
basicmaco	7466	1
basicsbecom	5959	4
basicsfind	3555	12
basicstyp	3365	36
basiewicz	14246	1
basil	33219	1
basim	25939	1
basin	24053	1
baskaranathan	27410	1
baskaranathanfundrais	33785	1
baskervil	28551	1
basket	13370	2
basketbal	1677	64
bass	4872	25
bassek	23654	1
bassel	18043	7
bassiouni	2516	10
bassiounileonard	27261	2
bassist	12079	11
bassjazz	13939	8
basso	19030	2
bassoon	8272	5
bassoonist	25073	2
bassrobkassing	14503	1
bast	19031	2
basurto	19032	2
bat	10699	5
batail	24291	1
batavia	26503	2
batch	26021	2
bate	17844	12
bateman	14628	5
batey	30346	1
bath	10441	4
batho	17922	13
bathroom	2626	6
bathwat	27473	1
bati	19037	1
batjarg	19033	1
batman	28265	4
baton	16701	6
bator	24229	1
batson	32780	1
batt	19036	2
batter	9670	8
batteri	7736	4
battersbi	19035	1
battin	31703	1
battl	10695	32
battlefield	27397	3
battleground	30178	1
batu	28905	2
batá	30924	1
bauer	10943	10
baughman	17828	30
baum	11047	6
baumann	19040	2
bauson	19041	1
bautista	26609	1
bauza	15403	10
bax	15904	1
baxi	19042	1
baxter	16600	7
bay	804	8
bayat	8991	2
bayatshan	17748	1
bayerisch	24986	1
bayesian	13563	5
bayh	19044	2
baylach	19046	3
bayle	13333	2
bayley	18688	6
bayli	19047	1
baylor	19048	5
bayn	19049	2
bba	25690	1
bband	26963	1
bbarasch	18151	1
bbc	7773	7
bbe	12570	11
bbq	12400	2
bc	10394	5
bcb	13456	1
bcbsil	32185	1
bce	24027	1
bcl	10049	1
bcp	19591	1
bcpm	28928	1
bczuchna	12779	1
bdaving	27208	1
bding	18184	1
